Image_ID,Perturbed_Data_Type,Byte_Index,Bit_Position,Initial_Value,Final_Classification
7743,C3_kernels,1917,2,0,6
7744,C3_kernels,188,1,1,7
7745,F7_weights,508,6,1,8
7746,F7_weights,510,2,1,9
7747,F7_weights,581,3,0,0
7748,F7_weights,529,2,1,1
7749,F6_weights,9645,3,0,2
7750,F5_weights,17503,3,1,3
7751,C3_kernels,2003,3,0,4
7752,F7_weights,80,7,0,5
7753,F6_weights,6010,4,1,6
7754,F5_weights,17381,5,0,7
7755,F6_weights,3630,5,1,8
7756,F6_weights,4339,2,1,9
7757,F7_weights,18,4,1,7
7758,C3_kernels,708,5,0,6
7759,C3_kernels,1377,2,0,4
7760,F6_weights,1986,7,1,7
7761,C3_kernels,777,4,0,6
7762,C3_kernels,1867,3,0,2
7763,C3_kernels,2228,7,0,3
7764,F7_weights,686,7,0,4
7765,F7_weights,309,3,0,8
7766,F7_weights,752,1,0,7
7767,F6_weights,3165,6,0,8
7768,C1_kernels,47,5,1,6
7769,C1_kernels,35,0,1,9
7770,F6_weights,5015,0,1,8
7771,F7_weights,318,7,1,3
7772,C1_kernels,35,6,0,2
7773,C3_kernels,950,2,0,2
7774,C3_kernels,930,7,1,8
7775,F7_weights,163,4,0,4
7776,F5_weights,25210,1,1,8
7777,F6_weights,5803,2,1,5
7778,F5_weights,3171,3,0,6
7779,F6_weights,2564,3,0,5
7780,F7_weights,38,7,0,0
7781,F5_weights,4823,1,1,2
7782,F6_weights,4070,7,0,0
7783,F5_weights,25373,6,0,8
7784,F6_weights,6485,0,1,1
7785,F7_weights,375,5,0,2
7786,F7_weights,327,0,0,9
7787,C3_kernels,2168,3,1,6
7788,F6_weights,2587,6,0,8
7789,F6_weights,8933,2,1,2
7790,C1_kernels,2,0,1,1
7791,F5_weights,1875,5,0,0
7792,F6_weights,9061,6,0,6
7793,C1_kernels,58,7,1,5
7794,F5_weights,27021,2,1,2
7795,F7_weights,220,3,1,9
7796,F7_weights,434,0,0,7
7797,C1_kernels,28,3,0,5
7798,F6_weights,7284,1,1,3
7799,C1_kernels,86,2,0,9
7800,C3_kernels,292,7,1,3
7801,F7_weights,240,5,1,7
7802,C3_kernels,776,4,1,1
7803,C3_kernels,1678,0,1,8
7804,C3_kernels,484,0,1,3
7805,C1_kernels,16,4,1,8
7806,F7_weights,82,5,1,1
7807,C1_kernels,79,6,1,9
7808,F5_weights,24345,6,0,5
7809,F5_weights,13156,0,1,5
7810,F7_weights,173,1,1,0
7811,F6_weights,1250,0,0,1
7812,C1_kernels,131,2,0,8
7813,F6_weights,3429,5,0,9
7814,C3_kernels,529,1,1,8
7815,C3_kernels,2165,1,0,2
7816,C1_kernels,42,0,0,6
7817,C3_kernels,785,3,1,0
7818,F7_weights,3,7,0,4
7819,C1_kernels,128,6,0,5
7820,F6_weights,1765,2,1,0
7821,F6_weights,731,0,1,3
7822,F7_weights,718,4,0,2
7823,C1_kernels,13,4,0,8
7824,F7_weights,698,0,1,6
7825,F6_weights,7064,2,0,7
7826,F7_weights,71,7,0,5
7827,F7_weights,104,7,1,9
7828,C3_kernels,1812,5,1,9
7829,C3_kernels,2336,4,1,3
7830,C3_kernels,2081,4,0,0
7831,C3_kernels,1262,3,0,3
7832,F5_weights,18662,7,1,1
7833,F7_weights,603,7,1,4
7834,F6_weights,4855,1,0,4
7835,C3_kernels,141,7,1,0
7836,C3_kernels,2388,7,1,4
7837,F5_weights,2305,7,1,9
7838,C3_kernels,340,2,1,0
7839,C3_kernels,2088,3,0,8
7840,F6_weights,5600,5,0,2
7841,F5_weights,38179,0,0,3
7842,F6_weights,7341,0,0,5
7843,F6_weights,3447,0,1,6
7844,F7_weights,122,3,1,7
7845,F5_weights,34196,3,0,8
7846,F6_weights,3116,5,0,0
7847,F5_weights,38731,7,0,8
7848,C1_kernels,12,2,1,2
7849,F5_weights,29154,1,0,3
7850,C1_kernels,68,4,0,5
7851,F5_weights,210,0,1,6
7852,F5_weights,43428,7,1,7
7853,C1_kernels,80,1,0,8
7854,C1_kernels,63,0,1,9
7855,C1_kernels,85,7,1,0
7856,F5_weights,36825,0,0,8
7857,F6_weights,7056,3,1,2
7858,C3_kernels,424,0,0,2
7859,F6_weights,2439,0,1,5
7860,C3_kernels,524,7,1,6
7861,F7_weights,384,7,0,7
7862,C1_kernels,32,1,1,8
7863,C3_kernels,414,3,1,9
7864,F7_weights,160,4,1,9
7865,F5_weights,8431,2,0,7
7866,F6_weights,2819,0,1,0
7867,F7_weights,754,3,0,9
7868,F6_weights,2607,4,1,0
7869,F5_weights,33043,3,1,1
7870,C1_kernels,63,4,0,5
7871,F5_weights,16594,1,1,8
7872,F5_weights,14357,6,0,8
7873,F5_weights,45315,2,0,0
7874,F7_weights,288,3,0,9
7875,F6_weights,879,2,0,3
7876,F7_weights,393,6,1,2
7877,F5_weights,28790,1,1,7
7878,F5_weights,44534,6,1,8
7879,C3_kernels,356,1,1,4
7880,C1_kernels,109,6,1,6
7881,C1_kernels,98,6,0,1
7882,C1_kernels,17,0,1,0
7883,F7_weights,472,2,0,4
7884,C3_kernels,1444,0,0,9
7885,C1_kernels,82,4,0,4
7886,F7_weights,622,3,0,2
7887,F5_weights,7051,6,0,0
7888,F5_weights,29299,7,0,5
7889,F5_weights,16138,0,1,0
7890,F7_weights,12,1,0,1
7891,F6_weights,7867,7,1,6
7892,C3_kernels,29,4,1,9
7893,F6_weights,4575,6,0,3
7894,C1_kernels,65,6,0,2
7895,C3_kernels,1237,3,0,9
7896,C1_kernels,2,5,0,1
7897,F6_weights,1877,5,0,6
7898,C1_kernels,41,2,1,0
7899,F5_weights,23061,5,1,1
7900,F7_weights,407,6,1,2
7901,F7_weights,534,1,0,8
7902,C1_kernels,25,7,1,9
7903,C3_kernels,334,7,0,7
7904,F7_weights,152,2,1,6
7905,F6_weights,7330,3,0,3
7906,F5_weights,1329,0,1,6
7907,C3_kernels,1217,4,0,0
7908,C3_kernels,1754,0,1,7
7909,F6_weights,8636,2,1,2
7910,C3_kernels,1541,7,1,4
7911,F6_weights,5758,3,1,2
7912,F5_weights,25981,1,1,7
7913,C1_kernels,103,2,1,0
7914,F5_weights,8730,5,0,6
7915,F7_weights,116,7,0,9
7916,C1_kernels,68,5,0,1
7917,F7_weights,39,7,1,2
7918,F5_weights,32826,3,0,5
7919,F5_weights,36565,4,1,8
7920,F7_weights,799,0,1,2
7921,F6_weights,6633,1,1,8
7922,F6_weights,5353,0,1,2
7923,F7_weights,626,4,0,8
7924,F6_weights,3531,6,1,7
7925,C1_kernels,13,2,1,6
7926,F5_weights,46911,4,0,8
7927,C1_kernels,94,4,1,7
7928,C3_kernels,759,0,1,8
7929,F7_weights,367,5,1,6
7930,C3_kernels,381,5,0,2
7931,C1_kernels,6,3,0,9
7932,C1_kernels,55,4,1,3
7933,C3_kernels,1758,0,0,0
7934,F5_weights,3782,3,0,1
7935,F5_weights,46533,6,0,2
7936,F5_weights,2275,0,1,3
7937,F7_weights,281,0,0,4
7938,C1_kernels,103,3,0,5
7939,F5_weights,45367,6,1,6
7940,C3_kernels,1552,6,1,7
7941,C3_kernels,1059,5,1,8
7942,F7_weights,604,6,0,9
7943,F7_weights,426,6,1,0
7944,F5_weights,30605,3,1,1
7945,C1_kernels,56,1,1,2
7946,F7_weights,313,7,0,3
7947,C1_kernels,114,4,0,4
7948,C3_kernels,975,1,1,5
7949,F5_weights,16653,3,1,6
7950,F7_weights,839,2,0,7
7951,F5_weights,17968,4,0,8
7952,F5_weights,35527,5,0,9
7953,C3_kernels,2061,1,0,0
7954,F6_weights,6003,5,0,1
7955,C3_kernels,228,7,1,2
7956,F5_weights,4255,2,0,3
7957,F7_weights,88,6,0,4
7958,C1_kernels,94,7,0,5
7959,F6_weights,4607,4,0,6
7960,F5_weights,45381,4,0,7
7961,F6_weights,3503,4,0,8
7962,F7_weights,146,7,1,9
7963,C1_kernels,30,7,0,8
7964,F5_weights,36935,4,0,9
7965,C3_kernels,1312,2,0,5
7966,C3_kernels,6,2,0,7
7967,C1_kernels,137,6,1,0
7968,F5_weights,176,6,1,3
7969,C3_kernels,2069,7,1,1
7970,F7_weights,799,4,1,6
7971,F6_weights,2819,0,1,8
7972,C1_kernels,64,5,0,4
7973,F5_weights,41841,7,1,1
7974,F5_weights,13576,7,1,5
7975,F5_weights,15875,4,1,6
7976,F6_weights,230,4,1,4
7977,C1_kernels,9,1,0,2
7978,F6_weights,7422,5,1,7
7979,F7_weights,322,6,0,8
7980,C3_kernels,1141,5,1,1
7981,C1_kernels,31,7,1,3
7982,C1_kernels,123,0,1,4
7983,F6_weights,5162,4,0,3
7984,C3_kernels,1775,1,0,4
7985,C1_kernels,45,2,0,7
7986,C3_kernels,491,2,1,2
7987,F7_weights,64,5,1,0
7988,F7_weights,314,5,0,5
7989,F5_weights,8660,6,0,0
7990,C3_kernels,56,5,1,8
7991,F6_weights,5277,3,0,9
7992,F5_weights,37890,2,1,2
7993,F7_weights,356,5,1,3
7994,C3_kernels,1312,2,0,2
7995,C1_kernels,138,1,0,3
7996,C1_kernels,143,5,1,5
7997,C3_kernels,1428,1,1,5
7998,F6_weights,7156,4,1,7
7999,F5_weights,39912,3,1,8
8000,F5_weights,28093,5,1,4
8001,F5_weights,21098,1,1,9
8002,F5_weights,20054,4,0,9
8003,C3_kernels,945,3,0,7
8004,C1_kernels,112,4,1,1
8005,F6_weights,3531,7,1,1
8006,C1_kernels,145,2,0,9
8007,F7_weights,223,3,1,0
8008,C3_kernels,1399,5,0,7
8009,F7_weights,640,0,0,8
8010,F6_weights,9378,7,0,3
8011,F7_weights,618,0,1,4
8012,C3_kernels,1308,1,0,8
8013,C1_kernels,78,2,1,6
8014,C3_kernels,2310,7,0,3
8015,C3_kernels,1424,1,0,8
8016,F7_weights,199,6,1,0
8017,F5_weights,34045,5,0,9
8018,F5_weights,41522,1,1,6
8019,C1_kernels,26,3,0,2
8020,F6_weights,3108,5,0,1
8021,C3_kernels,182,0,1,0
8022,F6_weights,8887,2,1,1
8023,F7_weights,8,0,1,0
8024,F7_weights,167,5,1,6
8025,C1_kernels,8,6,0,2
8026,C1_kernels,85,4,1,3
8027,F7_weights,415,0,1,8
8028,C3_kernels,1093,3,0,9
8029,C3_kernels,290,4,1,0
8030,F7_weights,684,0,1,7
8031,C1_kernels,15,2,0,2
8032,F7_weights,408,5,0,3
8033,C3_kernels,706,7,0,4
8034,C3_kernels,853,0,1,5
8035,C3_kernels,1280,7,1,5
8036,C3_kernels,1325,4,1,2
8037,C3_kernels,2231,0,0,8
8038,C1_kernels,34,4,0,5
8039,F5_weights,31185,7,0,4
8040,C3_kernels,362,3,1,6
8041,F7_weights,405,4,0,6
8042,F6_weights,318,2,0,6
8043,F7_weights,1,7,0,7
8044,F6_weights,7196,3,1,9
8045,F6_weights,8558,7,0,1
8046,F6_weights,5306,7,0,8
8047,C3_kernels,1605,3,1,2
8048,C1_kernels,115,5,1,1
8049,F6_weights,5132,5,0,5
8050,F7_weights,679,2,0,3
8051,F5_weights,11846,5,0,4
8052,F5_weights,41446,0,1,7
8053,F7_weights,78,4,0,9
8054,F5_weights,3259,0,1,4
8055,F7_weights,295,1,0,0
8056,C1_kernels,10,6,1,0
8057,F6_weights,3661,0,1,0
8058,C3_kernels,2111,6,1,1
8059,F7_weights,100,5,1,2
8060,F7_weights,289,7,1,3
8061,F7_weights,177,5,1,4
8062,F6_weights,3700,1,1,5
8063,F7_weights,623,3,0,6
8064,F5_weights,6532,4,1,7
8065,F7_weights,563,5,1,8
8066,C1_kernels,26,6,0,9
8067,C1_kernels,71,0,1,0
8068,F7_weights,435,6,1,1
8069,F6_weights,324,4,0,2
8070,F5_weights,10985,3,1,3
8071,C1_kernels,13,1,0,4
8072,C1_kernels,137,7,1,5
8073,F6_weights,6153,7,1,6
8074,F5_weights,10437,0,1,7
8075,F5_weights,45190,2,0,8
8076,C1_kernels,19,6,0,9
8077,C1_kernels,137,4,0,0
8078,F7_weights,214,5,1,1
8079,F6_weights,2969,4,0,2
8080,F7_weights,256,1,0,3
8081,F6_weights,9074,2,0,4
8082,F6_weights,5449,3,1,5
8083,F7_weights,164,1,0,6
8084,C1_kernels,100,2,1,9
8085,C3_kernels,1615,4,1,0
8086,F6_weights,8210,1,1,1
8087,F5_weights,41454,6,0,3
8088,F7_weights,335,5,0,1
8089,F6_weights,3400,0,0,5
8090,C3_kernels,554,1,0,1
8091,F6_weights,4991,3,0,2
8092,C3_kernels,2033,3,1,4
8093,F7_weights,94,6,1,9
8094,C1_kernels,13,7,0,8
8095,F6_weights,7135,6,0,4
8096,C3_kernels,1102,3,0,6
8097,F5_weights,32549,2,1,8
8098,F5_weights,39460,4,1,0
8099,F6_weights,4017,1,1,1
8100,C3_kernels,1992,7,1,1
8101,F7_weights,611,6,1,9
8102,C1_kernels,68,5,0,2
8103,F6_weights,3560,4,1,6
8104,F6_weights,7344,0,0,6
8105,C1_kernels,32,5,0,8
8106,F6_weights,624,7,0,7
8107,C3_kernels,648,0,1,4
8108,C3_kernels,637,0,0,2
8109,F6_weights,8084,5,1,9
8110,F7_weights,466,0,1,7
8111,F6_weights,1461,1,0,0
8112,C3_kernels,2377,2,0,2
8113,F6_weights,6712,6,1,1
8114,F6_weights,2751,2,1,0
8115,C3_kernels,351,0,1,3
8116,C1_kernels,15,5,0,6
8117,C1_kernels,58,1,1,0
8118,F5_weights,47795,3,1,1
8119,C3_kernels,1142,5,1,2
8120,F7_weights,252,2,1,3
8121,F7_weights,696,7,1,4
8122,C3_kernels,1041,1,1,5
8123,F5_weights,14401,5,0,6
8124,F6_weights,6231,1,1,7
8125,F5_weights,14652,1,1,8
8126,C1_kernels,116,0,1,9
8127,F7_weights,614,4,0,0
8128,C3_kernels,1966,2,0,1
8129,C3_kernels,1856,3,0,2
8130,F7_weights,595,0,0,3
8131,F6_weights,9803,2,0,4
8132,C3_kernels,1333,2,0,5
8133,F6_weights,6886,2,1,6
8134,F5_weights,12031,4,0,7
8135,F5_weights,31407,6,1,8
8136,C1_kernels,18,7,1,9
8137,F6_weights,4532,6,0,0
8138,F5_weights,15040,7,1,1
8139,C1_kernels,145,6,0,2
8140,C3_kernels,1455,6,0,3
8141,C3_kernels,2383,7,0,4
8142,C3_kernels,999,2,0,5
8143,C3_kernels,1793,1,1,6
8144,F5_weights,12933,5,0,7
8145,C1_kernels,66,5,0,8
8146,C1_kernels,121,3,0,9
8147,C3_kernels,2396,7,1,8
8148,F5_weights,11626,2,0,6
8149,C1_kernels,82,3,1,5
8150,F6_weights,9886,1,1,9
8151,F7_weights,622,7,1,7
8152,F7_weights,725,3,1,0
8153,C1_kernels,96,1,1,2
8154,C3_kernels,2310,2,0,3
8155,F7_weights,178,2,0,4
8156,F6_weights,8503,1,0,9
8157,C1_kernels,15,0,1,8
8158,C3_kernels,1678,6,0,5
8159,C1_kernels,39,0,1,1
8160,F6_weights,1383,3,1,5
8161,C3_kernels,1286,4,0,2
8162,F6_weights,3999,4,1,3
8163,F7_weights,341,0,1,0
8164,C3_kernels,335,6,0,1
8165,C1_kernels,133,1,1,2
8166,C3_kernels,79,7,0,1
8167,F6_weights,5138,6,0,3
8168,F7_weights,368,7,0,2
8169,C3_kernels,279,3,0,6
8170,F5_weights,31049,7,1,5
8171,C3_kernels,1644,2,1,3
8172,C3_kernels,992,3,1,0
8173,F6_weights,9477,3,0,7
8174,C3_kernels,601,6,1,2
8175,F7_weights,753,4,0,7
8176,C1_kernels,82,1,1,4
8177,C3_kernels,1685,1,0,6
8178,F6_weights,9794,0,1,4
8179,F6_weights,3078,0,1,0
8180,F7_weights,668,6,1,5
8181,C1_kernels,71,3,0,9
8182,F7_weights,440,2,0,9
8183,F7_weights,422,7,0,5
8184,C1_kernels,41,3,0,9
8185,C1_kernels,3,0,1,5
8186,F7_weights,394,6,0,3
8187,C1_kernels,93,1,0,1
8188,C3_kernels,519,5,0,7
8189,F7_weights,236,7,1,4
8190,C1_kernels,129,1,1,7
8191,F5_weights,41095,5,0,6
8192,F6_weights,74,7,1,5
8193,F5_weights,12252,1,0,4
8194,F6_weights,1595,5,0,0
8195,C3_kernels,456,3,1,0
8196,F5_weights,17020,3,1,6
8197,F6_weights,8576,3,1,6
8198,C3_kernels,571,6,1,2
8199,F7_weights,638,2,1,0
8200,C3_kernels,746,0,1,6
8201,F6_weights,8234,3,0,3
8202,F6_weights,7789,4,0,7
8203,F7_weights,618,6,0,7
8204,F7_weights,343,6,0,4
8205,C3_kernels,2097,7,0,4
8206,F5_weights,47145,3,1,3
8207,F6_weights,6202,1,0,9
8208,C3_kernels,2113,7,1,2
8209,C3_kernels,1337,0,1,8
8210,C3_kernels,971,2,0,9
8211,F6_weights,8233,5,0,6
8212,F7_weights,198,6,0,0
8213,C3_kernels,1096,1,1,9
8214,C3_kernels,2109,1,0,5
8215,C1_kernels,57,3,0,3
8216,F7_weights,749,7,1,8
8217,F5_weights,41063,5,0,8
8218,C1_kernels,54,5,1,7
8219,C3_kernels,2146,4,1,1
8220,C1_kernels,133,1,1,4
8221,C1_kernels,128,1,1,0
8222,F7_weights,661,0,0,4
8223,F7_weights,64,7,1,8
8224,F6_weights,9178,3,1,5
8225,F7_weights,160,3,1,2
8226,C3_kernels,1767,4,1,3
8227,C1_kernels,35,0,1,9
8228,C1_kernels,34,0,0,0
8229,C3_kernels,671,0,1,1
8230,C3_kernels,435,2,0,9
8231,F7_weights,488,0,1,1
8232,F5_weights,8511,5,1,5
8233,F5_weights,18094,1,0,1
8234,F6_weights,8646,1,1,7
8235,C1_kernels,43,5,0,4
8236,C1_kernels,94,3,1,8
8237,F6_weights,9313,4,1,6
8238,F5_weights,5855,5,1,2
8239,F7_weights,523,5,1,1
8240,C3_kernels,1442,3,0,6
8241,C1_kernels,33,0,1,8
8242,F7_weights,371,4,0,8
8243,F5_weights,13763,4,1,0
8244,F6_weights,1123,4,1,1
8245,F5_weights,19627,1,1,2
8246,F7_weights,641,0,1,3
8247,F7_weights,132,1,1,4
8248,F6_weights,7931,5,1,7
8249,C1_kernels,80,3,0,8
8250,F5_weights,23037,5,0,9
8251,C1_kernels,29,6,1,0
8252,C3_kernels,2195,5,1,1
8253,F6_weights,9863,0,0,2
8254,F7_weights,367,4,1,3
8255,C1_kernels,54,2,1,4
8256,C3_kernels,1560,5,0,6
8257,C1_kernels,102,0,1,7
8258,F7_weights,779,3,0,8
8259,F5_weights,42754,3,0,9
8260,C3_kernels,785,0,1,0
8261,C1_kernels,26,0,1,1
8262,C1_kernels,91,1,1,2
8263,C3_kernels,809,3,1,3
8264,C1_kernels,124,2,1,4
8265,F5_weights,37219,5,0,7
8266,F6_weights,3313,7,1,8
8267,C1_kernels,144,6,1,9
8268,F5_weights,34947,0,0,1
8269,F7_weights,4,1,1,4
8270,F6_weights,5438,6,0,5
8271,C3_kernels,461,3,0,3
8272,C3_kernels,87,7,0,3
8273,F7_weights,265,0,1,0
8274,F5_weights,26619,3,0,9
8275,F7_weights,406,4,1,5
8276,F6_weights,1940,5,1,4
8277,C1_kernels,127,2,1,3
8278,F7_weights,437,2,0,2
8279,C1_kernels,41,3,0,8
8280,F5_weights,13351,1,0,4
8281,F7_weights,716,1,1,6
8282,F7_weights,208,2,0,7
8283,F5_weights,37067,0,1,0
8284,F7_weights,71,5,1,7
8285,C3_kernels,437,7,1,7
8286,F7_weights,155,2,1,1
8287,F5_weights,12300,4,0,6
8288,F7_weights,678,7,1,9
8289,F5_weights,13640,4,1,1
8290,F6_weights,3866,5,0,3
8291,F7_weights,536,1,0,6
8292,C3_kernels,2103,3,0,2
8293,F5_weights,32058,1,0,3
8294,F7_weights,700,5,0,8
8295,F7_weights,749,2,1,2
8296,C1_kernels,55,4,1,3
8297,F6_weights,6444,1,0,8
8298,C1_kernels,58,7,1,9
8299,F5_weights,37049,0,1,5
8300,C3_kernels,1240,5,1,8
8301,F7_weights,0,4,0,8
8302,F6_weights,959,6,1,7
8303,C3_kernels,1254,6,0,1
8304,F7_weights,348,2,1,7
8305,F5_weights,20962,2,0,1
8306,C1_kernels,84,6,1,1
8307,F5_weights,3981,5,1,0
8308,C3_kernels,949,6,1,3
8309,F6_weights,5438,1,0,4
8310,C1_kernels,49,6,1,2
8311,F7_weights,780,5,0,6
8312,C3_kernels,1075,0,0,4
8313,F5_weights,35683,4,1,7
8314,C1_kernels,42,6,1,4
8315,F7_weights,829,1,1,2
8316,C1_kernels,106,7,1,7
8317,C3_kernels,661,0,0,4
8318,F7_weights,703,7,1,2
8319,F6_weights,3701,4,1,9
8320,C1_kernels,78,0,1,2
8321,C3_kernels,847,5,1,7
8322,F5_weights,20870,1,0,9
8323,F5_weights,29449,1,1,2
8324,C3_kernels,129,2,1,1
8325,F6_weights,7334,2,1,6
8326,F5_weights,21874,0,0,2
8327,F5_weights,25116,5,1,5
8328,C3_kernels,1189,0,0,3
8329,F7_weights,518,5,0,4
8330,F7_weights,220,4,1,8
8331,C3_kernels,325,3,1,5
8332,F6_weights,5052,4,1,7
8333,C1_kernels,108,5,0,6
8334,C3_kernels,651,4,1,9
8335,F7_weights,251,2,0,0
8336,F6_weights,8135,6,1,6
8337,C1_kernels,142,6,1,3
8338,F6_weights,4055,6,1,0
8339,C1_kernels,138,2,1,8
8340,C1_kernels,117,2,1,1
8341,C3_kernels,348,2,0,6
8342,F7_weights,691,7,0,0
8343,F5_weights,13832,5,1,0
8344,C3_kernels,4,5,0,1
8345,F6_weights,1378,0,0,2
8346,F5_weights,39596,4,1,3
8347,F5_weights,42537,4,0,4
8348,C1_kernels,84,3,1,5
8349,F7_weights,19,6,0,6
8350,F5_weights,39084,7,1,7
8351,F7_weights,632,7,1,0
8352,F7_weights,815,5,0,1
8353,F5_weights,38800,1,0,2
8354,C1_kernels,133,5,0,3
8355,C3_kernels,771,5,0,4
8356,C1_kernels,36,7,1,7
8357,F6_weights,148,4,0,8
8358,F6_weights,8002,0,1,9
8359,F5_weights,5861,0,1,0
8360,F5_weights,42864,4,1,1
8361,F7_weights,119,2,1,2
8362,C3_kernels,1489,6,1,3
8363,F5_weights,37025,6,1,4
8364,F5_weights,32894,5,0,7
8365,C3_kernels,1318,4,0,2
8366,F7_weights,290,4,0,5
8367,F6_weights,10029,6,1,1
8368,F6_weights,5471,6,1,6
8369,F6_weights,5615,1,0,4
8370,F6_weights,8949,1,0,3
8371,F5_weights,19757,0,0,9
8372,F6_weights,7304,7,1,9
8373,F6_weights,1564,2,0,0
8374,C1_kernels,24,6,1,9
8375,F5_weights,11660,0,0,7
8376,C3_kernels,480,6,0,1
8377,F6_weights,1841,4,1,6
8378,F7_weights,565,2,0,4
8379,F5_weights,3796,6,0,3
8380,F6_weights,6202,0,1,6
8381,C1_kernels,50,3,0,2
8382,F5_weights,21277,4,0,0
8383,C1_kernels,88,1,0,9
8384,C3_kernels,1913,0,0,8
8385,F5_weights,33440,3,0,6
8386,F6_weights,7902,4,0,5
8387,F5_weights,9727,4,0,7
8388,F5_weights,27002,2,1,0
8389,F6_weights,5682,4,0,0
8390,C3_kernels,782,2,1,1
8391,C1_kernels,112,1,1,7
8392,C1_kernels,18,0,0,4
8393,C1_kernels,21,5,0,3
8394,F7_weights,792,4,1,2
8395,F6_weights,6070,4,0,4
8396,F7_weights,162,1,1,1
8397,F5_weights,16155,4,1,3
8398,F5_weights,9709,6,0,7
8399,F6_weights,3997,2,1,6
8400,F6_weights,4953,1,0,4
8401,C3_kernels,1299,4,1,7
8402,F6_weights,373,6,0,7
8403,F7_weights,48,5,1,7
8404,F6_weights,4864,2,0,9
8405,F5_weights,5343,4,0,8
8406,F5_weights,41496,4,1,4
8407,C1_kernels,42,7,1,3
8408,F5_weights,9414,4,0,5
8409,F6_weights,6503,6,0,2
8410,C1_kernels,5,1,1,8
8411,F5_weights,29654,4,0,3
8412,F5_weights,14617,5,1,5
8413,F7_weights,427,7,0,8
8414,F6_weights,5300,6,0,0
8415,F5_weights,36547,4,0,5
8416,F7_weights,265,6,1,4
8417,F7_weights,341,0,1,7
8418,C1_kernels,127,4,0,1
8419,F5_weights,17456,2,0,3
8420,C3_kernels,1755,3,1,1
8421,F5_weights,5935,4,1,7
8422,F6_weights,2232,2,0,9
8423,C1_kernels,78,5,0,6
8424,F7_weights,517,7,1,2
8425,F7_weights,712,2,1,0
8426,F6_weights,7827,3,1,9
8427,F7_weights,225,6,1,1
8428,F6_weights,9225,2,1,7
8429,C3_kernels,495,2,0,3
8430,F5_weights,17413,5,1,3
8431,F5_weights,39591,2,0,9
8432,C3_kernels,1280,4,1,1
8433,C1_kernels,77,5,1,6
8434,C3_kernels,798,5,1,4
8435,C1_kernels,53,2,1,3
8436,F6_weights,10026,3,1,9
8437,C3_kernels,761,3,1,8
8438,F5_weights,10157,6,1,2
8439,F6_weights,8032,6,1,1
8440,F5_weights,19341,5,0,8
8441,C1_kernels,119,7,0,6
8442,C1_kernels,72,2,1,4
8443,F5_weights,39503,0,0,1
8444,C3_kernels,1320,2,0,5
8445,F5_weights,6631,3,1,5
8446,F6_weights,2046,6,0,6
8447,F7_weights,23,3,1,5
8448,C1_kernels,67,7,1,0
8449,F5_weights,30104,6,1,1
8450,F5_weights,480,5,1,2
8451,F5_weights,20951,6,0,3
8452,C3_kernels,1824,2,0,4
8453,F7_weights,730,2,1,5
8454,C1_kernels,56,0,0,6
8455,F6_weights,3322,1,1,7
8456,F5_weights,31746,4,1,8
8457,F6_weights,2733,5,0,9
8458,C3_kernels,1752,0,1,0
8459,F6_weights,3872,6,0,1
8460,F6_weights,9671,2,1,2
8461,F6_weights,1815,3,0,3
8462,C3_kernels,1926,6,1,4
8463,C3_kernels,1606,7,1,5
8464,F6_weights,6843,5,0,6
8465,F7_weights,238,6,0,7
8466,F7_weights,588,6,1,8
8467,F7_weights,124,7,0,9
8468,F7_weights,49,7,1,0
8469,F5_weights,4181,5,1,1
8470,C3_kernels,124,7,1,2
8471,C1_kernels,143,2,0,3
8472,C1_kernels,11,2,0,4
8473,F7_weights,684,2,1,5
8474,F7_weights,50,1,1,6
8475,F5_weights,46913,2,0,7
8476,C1_kernels,13,0,1,8
8477,F6_weights,3606,0,0,9
8478,C1_kernels,25,0,0,6
8479,C1_kernels,36,0,0,9
8480,C3_kernels,192,2,1,7
8481,F7_weights,694,1,0,0
8482,F6_weights,5954,0,1,2
8483,C1_kernels,95,7,0,3
8484,F7_weights,112,7,1,4
8485,F7_weights,126,3,0,3
8486,C3_kernels,269,6,1,8
8487,F6_weights,5755,4,1,5
8488,F7_weights,575,1,0,1
8489,F5_weights,3911,5,1,3
8490,C3_kernels,1424,1,0,0
8491,C3_kernels,1649,2,0,1
8492,F5_weights,40686,2,1,2
8493,C3_kernels,1838,3,0,1
8494,F6_weights,2447,4,1,3
8495,C1_kernels,142,7,1,2
8496,F7_weights,171,6,0,0
8497,F5_weights,26173,5,0,7
8498,C3_kernels,188,2,0,2
8499,C3_kernels,127,6,1,6
8500,C1_kernels,41,5,1,4
8501,F6_weights,8631,7,0,0
8502,F5_weights,26241,4,0,5
8503,F6_weights,5102,6,1,9
8504,C3_kernels,1641,7,1,9
8505,C1_kernels,73,2,1,8
8506,C3_kernels,1165,4,1,9
8507,F6_weights,6333,1,0,5
8508,F7_weights,424,0,0,3
8509,C1_kernels,122,0,1,1
8510,C1_kernels,69,1,0,7
8511,F7_weights,283,0,1,4
8512,F6_weights,458,7,0,7
8513,F6_weights,6534,6,0,0
8514,F7_weights,74,3,0,0
8515,F5_weights,26840,4,0,6
8516,C3_kernels,1138,6,0,6
8517,C1_kernels,28,5,0,6
8518,C1_kernels,33,5,1,3
8519,F7_weights,222,6,1,7
8520,F5_weights,43215,6,0,4
8521,F5_weights,9504,7,0,2
8522,F7_weights,379,7,1,8
