Image_ID,Perturbed_Data_Type,Byte_Index,Bit_Position,Initial_Value,Final_Classification
7369,C3_kernels,904,1,0,8
7370,F6_weights,6023,0,1,8
7371,F5_weights,38931,2,1,8
7372,C3_kernels,262,4,1,5
7373,F5_weights,5851,4,0,1
7374,F7_weights,385,5,1,3
7375,F7_weights,161,2,1,7
7376,C3_kernels,944,2,1,4
7377,F5_weights,42022,6,1,9
7378,F5_weights,41853,1,0,8
7379,C3_kernels,212,7,0,8
7380,F6_weights,5978,3,1,9
7381,C3_kernels,2180,3,0,0
7382,F7_weights,243,6,1,9
7383,F7_weights,796,7,0,8
7384,F7_weights,781,4,0,9
7385,C1_kernels,128,3,0,0
7386,C3_kernels,2265,0,1,2
7387,F7_weights,592,0,1,6
7388,F6_weights,3121,1,1,5
7389,F7_weights,572,1,1,6
7390,C1_kernels,6,4,0,7
7391,F7_weights,731,7,1,4
7392,F5_weights,17401,4,1,7
7393,F6_weights,4198,1,1,5
7394,F7_weights,663,3,1,4
7395,C3_kernels,16,0,1,1
7396,C3_kernels,501,6,0,3
7397,F5_weights,34408,1,1,5
7398,F6_weights,3578,2,1,3
7399,F7_weights,376,1,0,1
7400,F6_weights,9778,6,1,2
7401,C3_kernels,1908,4,0,3
7402,C1_kernels,84,5,0,4
7403,C1_kernels,9,0,1,5
7404,F7_weights,550,1,1,6
7405,F5_weights,41378,2,1,1
7406,C1_kernels,147,6,1,2
7407,F5_weights,33328,3,1,3
7408,C1_kernels,19,6,0,4
7409,F5_weights,25422,6,0,6
7410,F6_weights,6493,5,1,0
7411,C1_kernels,91,2,0,1
7412,C3_kernels,1003,5,0,2
7413,F5_weights,42738,7,0,4
7414,C3_kernels,1075,5,1,5
7415,C1_kernels,89,3,1,6
7416,C1_kernels,29,3,0,7
7417,F6_weights,4009,2,1,8
7418,C1_kernels,56,4,0,1
7419,C3_kernels,810,2,1,7
7420,F7_weights,332,0,0,2
7421,C3_kernels,1711,5,1,4
7422,F7_weights,833,0,0,1
7423,C1_kernels,36,7,1,4
7424,F6_weights,3994,5,0,1
7425,C3_kernels,1998,6,1,4
7426,F5_weights,8097,3,0,9
7427,F6_weights,1623,4,0,6
7428,F5_weights,20441,7,1,8
7429,C1_kernels,148,4,1,4
7430,F7_weights,796,7,0,5
7431,C3_kernels,1900,6,1,3
7432,F6_weights,2996,2,0,7
7433,F7_weights,424,3,0,8
7434,C1_kernels,130,7,0,9
7435,F5_weights,23885,7,1,3
7436,C3_kernels,2224,5,0,3
7437,C3_kernels,1085,7,0,5
7438,C3_kernels,2197,1,1,6
7439,C3_kernels,695,4,0,7
7440,F5_weights,31527,4,0,0
7441,F7_weights,581,6,0,6
7442,F5_weights,34629,7,0,1
7443,F5_weights,5046,2,0,6
7444,F5_weights,8145,6,0,8
7445,F7_weights,822,5,0,7
7446,C3_kernels,1156,2,1,0
7447,F7_weights,353,3,1,1
7448,C1_kernels,26,4,0,5
7449,C1_kernels,142,2,0,0
7450,C3_kernels,1727,7,0,8
7451,F7_weights,243,4,0,5
7452,F7_weights,799,4,1,0
7453,F6_weights,6650,2,0,1
7454,C1_kernels,125,3,0,5
7455,C1_kernels,20,2,0,8
7456,C3_kernels,1143,3,1,4
7457,F5_weights,18037,2,1,2
7458,C3_kernels,2030,1,1,3
7459,F5_weights,33740,5,0,9
7460,F6_weights,4373,1,1,7
7461,C3_kernels,1054,3,0,6
7462,F6_weights,9762,7,1,9
7463,F7_weights,240,4,0,1
7464,F6_weights,8163,7,0,9
7465,F6_weights,2077,0,0,0
7466,F5_weights,7101,7,1,6
7467,F7_weights,337,2,1,7
7468,F5_weights,17236,7,0,1
7469,F5_weights,14330,5,1,2
7470,C3_kernels,1582,3,0,3
7471,C1_kernels,2,6,1,9
7472,F7_weights,207,2,0,2
7473,F7_weights,352,5,0,4
7474,F5_weights,41667,4,0,5
7475,C3_kernels,595,3,0,5
7476,F5_weights,10390,4,0,3
7477,C1_kernels,26,1,1,7
7478,F7_weights,628,7,1,5
7479,F7_weights,187,4,1,3
7480,C1_kernels,24,6,1,1
7481,F5_weights,2598,1,1,8
7482,C3_kernels,790,4,0,2
7483,F7_weights,503,1,1,2
7484,F7_weights,782,0,0,3
7485,F5_weights,20343,3,0,0
7486,F6_weights,2673,6,1,2
7487,F6_weights,6845,4,1,9
7488,F5_weights,42791,5,0,4
7489,F5_weights,3112,7,1,9
7490,F7_weights,312,3,0,7
7491,F5_weights,18914,0,0,0
7492,C1_kernels,47,2,0,2
7493,F6_weights,8979,1,1,7
7494,C1_kernels,35,4,1,4
7495,C3_kernels,1809,0,1,9
7496,F5_weights,10174,0,0,9
7497,C1_kernels,149,1,0,2
7498,F5_weights,21591,0,1,5
7499,F5_weights,3721,4,1,9
7500,F5_weights,16379,5,1,8
7501,F6_weights,4788,6,1,3
7502,C1_kernels,106,6,1,8
7503,F5_weights,20616,2,1,6
7504,C3_kernels,78,7,0,7
7505,F5_weights,14785,4,0,0
7506,C1_kernels,42,5,1,0
7507,C1_kernels,74,6,1,1
7508,F7_weights,557,5,0,2
7509,F5_weights,5207,2,0,3
7510,C1_kernels,11,5,0,4
7511,F7_weights,547,2,1,5
7512,F7_weights,83,6,1,6
7513,F5_weights,11943,3,1,7
7514,F6_weights,9838,7,0,8
7515,F5_weights,4350,6,0,9
7516,C3_kernels,90,4,0,0
7517,F6_weights,4120,4,1,8
7518,F7_weights,184,1,1,2
7519,F6_weights,4920,4,1,3
7520,C1_kernels,19,6,0,4
7521,C1_kernels,60,6,0,5
7522,F6_weights,3055,4,1,6
7523,C1_kernels,73,4,1,7
7524,F6_weights,4720,2,0,8
7525,C3_kernels,1414,1,1,9
7526,C1_kernels,44,3,0,0
7527,C1_kernels,126,0,1,1
7528,F5_weights,22556,1,0,2
7529,C3_kernels,578,4,0,3
7530,F5_weights,9970,6,1,4
7531,C1_kernels,38,2,1,5
7532,C1_kernels,0,0,1,6
7533,F5_weights,46717,0,1,7
7534,F5_weights,4457,3,0,8
7535,F5_weights,45321,6,1,9
7536,F5_weights,37611,5,1,0
7537,F5_weights,26073,5,1,0
7538,C1_kernels,103,1,1,7
7539,F5_weights,17146,4,0,2
7540,F7_weights,85,7,0,6
7541,F5_weights,1888,6,1,5
7542,F6_weights,2695,0,1,5
7543,C3_kernels,1142,3,0,3
7544,F6_weights,4538,4,1,7
7545,F6_weights,3984,1,1,8
7546,F6_weights,3105,3,0,6
7547,F6_weights,8461,5,1,6
7548,F5_weights,1582,7,1,6
7549,F7_weights,81,1,0,6
7550,C1_kernels,126,7,0,4
7551,C3_kernels,2328,5,1,3
7552,F7_weights,603,1,0,8
7553,C3_kernels,1512,1,1,8
7554,F5_weights,41627,3,0,3
7555,C1_kernels,2,7,0,0
7556,C3_kernels,2346,6,1,1
7557,F5_weights,39360,2,0,9
7558,F7_weights,505,1,0,0
7559,F5_weights,7640,4,0,5
7560,C3_kernels,2124,7,1,4
7561,C1_kernels,84,3,1,1
7562,C1_kernels,135,0,1,9
7563,F5_weights,25705,3,1,1
7564,C3_kernels,442,7,1,2
7565,F5_weights,2214,7,1,7
7566,F5_weights,27895,2,1,0
7567,F5_weights,6286,1,1,1
7568,F6_weights,1203,2,0,3
7569,C1_kernels,24,0,0,8
7570,F6_weights,3443,2,1,2
7571,C3_kernels,1252,5,1,9
7572,F7_weights,667,0,1,2
7573,F5_weights,44676,0,0,7
7574,F5_weights,6341,4,1,4
7575,C1_kernels,78,4,1,2
7576,F7_weights,563,1,0,6
7577,F5_weights,37414,5,0,5
7578,C3_kernels,34,0,1,5
7579,F6_weights,4990,6,1,9
7580,F6_weights,4163,3,0,9
7581,F6_weights,1874,4,1,1
7582,C1_kernels,103,4,0,1
7583,F5_weights,13157,5,0,5
7584,F5_weights,40527,1,1,7
7585,F5_weights,33584,6,0,6
7586,C1_kernels,65,0,0,8
7587,F5_weights,28958,3,0,2
7588,C1_kernels,100,0,0,9
7589,F7_weights,81,7,1,4
7590,F7_weights,231,7,1,3
7591,F6_weights,4935,3,0,1
7592,F7_weights,211,4,0,9
7593,C3_kernels,1578,6,1,0
7594,F7_weights,213,4,0,9
7595,F7_weights,419,6,0,3
7596,C1_kernels,38,5,0,6
7597,F5_weights,31953,1,0,8
7598,C3_kernels,1811,2,1,7
7599,F6_weights,3410,0,0,0
7600,F5_weights,15813,3,0,1
7601,F6_weights,1562,3,0,0
7602,F7_weights,420,4,0,5
7603,F5_weights,33805,7,0,8
7604,F5_weights,14503,7,0,2
7605,C1_kernels,105,2,0,7
7606,F7_weights,27,6,1,7
7607,F6_weights,1931,1,1,0
7608,F6_weights,2678,3,0,1
7609,F6_weights,7090,7,0,2
7610,F6_weights,5143,6,0,3
7611,F5_weights,31511,3,0,4
7612,F5_weights,2672,7,0,5
7613,F5_weights,21811,2,1,6
7614,F5_weights,13441,2,1,7
7615,F6_weights,9924,3,0,8
7616,F7_weights,141,6,0,9
7617,F5_weights,19353,2,1,0
7618,F7_weights,643,0,1,1
7619,F5_weights,47122,7,0,2
7620,C3_kernels,1264,2,0,3
7621,C1_kernels,11,6,1,4
7622,C1_kernels,21,5,0,5
7623,F6_weights,5765,4,0,8
7624,F7_weights,327,5,1,9
7625,F6_weights,2623,1,0,0
7626,F6_weights,2148,0,0,1
7627,C3_kernels,873,1,1,2
7628,F6_weights,928,5,1,3
7629,F5_weights,2680,3,1,4
7630,F6_weights,2233,3,1,5
7631,C3_kernels,282,1,1,6
7632,C1_kernels,23,0,0,7
7633,F5_weights,28106,7,0,8
7634,F5_weights,43251,7,0,9
7635,C3_kernels,891,2,0,2
7636,C3_kernels,1303,5,0,1
7637,F7_weights,118,0,0,2
7638,F5_weights,2021,3,1,1
7639,F7_weights,676,7,0,3
7640,F6_weights,2770,3,1,9
7641,F6_weights,1873,3,1,9
7642,C1_kernels,21,7,1,8
7643,F6_weights,59,6,1,5
7644,C1_kernels,79,5,1,3
7645,C1_kernels,30,3,1,7
7646,F6_weights,2153,2,1,0
7647,F5_weights,21062,3,0,7
7648,C3_kernels,192,0,0,7
7649,F5_weights,44480,4,0,5
7650,F5_weights,39634,5,0,7
7651,C1_kernels,29,2,1,9
7652,C3_kernels,2344,4,0,9
7653,F7_weights,176,0,1,4
7654,F6_weights,7910,7,0,7
7655,F7_weights,142,3,1,0
7656,C3_kernels,2249,7,1,3
7657,C1_kernels,63,0,1,4
7658,F7_weights,184,0,1,1
7659,C3_kernels,571,0,1,5
7660,C3_kernels,134,1,0,8
7661,F5_weights,14225,5,1,1
7662,C3_kernels,421,2,0,4
7663,F5_weights,8429,4,0,8
7664,C3_kernels,674,0,1,4
7665,F6_weights,8406,7,1,1
7666,F6_weights,8576,0,0,8
7667,F6_weights,5270,2,1,6
7668,C1_kernels,131,7,1,6
7669,C1_kernels,0,5,1,4
7670,F7_weights,192,2,0,6
7671,F5_weights,20679,5,0,0
7672,C3_kernels,2128,1,1,5
7673,F7_weights,836,5,0,5
7674,F6_weights,7456,6,0,3
7675,F7_weights,748,3,0,3
7676,F5_weights,38838,5,1,5
7677,C1_kernels,72,3,0,7
7678,F7_weights,723,1,1,2
7679,F7_weights,383,1,0,5
7680,C1_kernels,1,6,0,9
7681,C3_kernels,1309,6,0,6
7682,F7_weights,742,7,1,9
7683,F6_weights,8657,5,0,2
7684,C1_kernels,123,1,0,6
7685,C3_kernels,1150,5,1,2
7686,F6_weights,6789,0,0,1
7687,C3_kernels,1772,1,0,2
7688,F5_weights,5326,2,0,0
7689,F7_weights,409,0,1,8
7690,C3_kernels,1668,6,1,3
7691,C3_kernels,644,6,1,8
7692,F5_weights,11502,6,1,3
7693,C1_kernels,54,0,1,0
7694,F6_weights,4938,5,0,8
7695,F5_weights,25615,1,0,7
7696,F6_weights,5199,2,1,4
7697,F7_weights,398,2,1,9
7698,F6_weights,7713,6,0,5
7699,F5_weights,28766,3,1,0
7700,C3_kernels,108,3,0,9
7701,F6_weights,10034,3,0,7
7702,F6_weights,5085,4,0,0
7703,F7_weights,424,5,1,0
7704,C3_kernels,2049,7,0,4
7705,C1_kernels,94,0,0,6
7706,C1_kernels,31,0,1,0
7707,F5_weights,24739,0,0,9
7708,F6_weights,367,4,0,1
7709,F5_weights,5900,6,1,6
7710,F7_weights,374,7,0,2
7711,F5_weights,3447,5,1,7
7712,C3_kernels,257,3,1,6
7713,F5_weights,42781,0,0,8
7714,F6_weights,3341,6,0,3
7715,F5_weights,3621,4,1,5
7716,C1_kernels,113,1,1,2
7717,F7_weights,61,2,1,1
7718,C1_kernels,94,7,0,8
7719,C3_kernels,1172,4,0,3
7720,C3_kernels,2074,7,0,8
7721,C3_kernels,2366,5,0,6
7722,F6_weights,4466,0,1,1
7723,C3_kernels,1805,2,0,0
7724,F7_weights,599,5,1,2
7725,C1_kernels,40,5,0,1
7726,F7_weights,104,0,0,4
7727,C1_kernels,75,3,1,0
7728,F5_weights,44925,5,0,1
7729,C3_kernels,1048,1,0,2
7730,C1_kernels,85,2,0,3
7731,F7_weights,543,3,1,4
7732,C3_kernels,789,4,1,5
7733,F5_weights,24028,3,0,6
7734,F6_weights,3890,3,1,7
7735,C1_kernels,34,3,0,8
7736,C1_kernels,93,7,1,9
7737,F7_weights,140,0,0,0
7738,F5_weights,28378,3,0,1
7739,F7_weights,655,2,1,2
7740,F7_weights,181,4,1,3
7741,F7_weights,640,6,0,4
7742,F7_weights,431,3,1,5
7743,F6_weights,7149,1,0,6
7744,F6_weights,790,0,0,7
7745,F5_weights,21114,1,0,8
7746,F6_weights,3250,5,0,9
7747,F5_weights,2338,7,1,0
7748,F7_weights,88,3,1,1
7749,F5_weights,11453,4,0,2
7750,C3_kernels,361,1,1,3
7751,F7_weights,361,7,0,4
7752,F6_weights,1084,1,0,5
7753,F6_weights,3844,6,1,6
7754,C1_kernels,111,2,0,7
7755,C1_kernels,41,4,1,8
7756,C3_kernels,2035,4,0,9
7757,F7_weights,785,0,0,7
7758,F6_weights,1104,2,1,6
7759,F6_weights,86,1,0,4
7760,F7_weights,530,0,0,7
7761,F7_weights,767,2,0,6
7762,F7_weights,797,4,0,2
7763,C3_kernels,109,4,1,3
7764,F6_weights,6357,4,0,4
7765,F6_weights,3611,6,0,8
7766,F6_weights,1534,4,0,7
7767,F5_weights,7665,2,1,8
7768,C3_kernels,216,1,0,6
7769,F5_weights,7655,5,0,9
7770,C1_kernels,128,3,0,8
7771,F5_weights,10682,5,1,3
7772,F5_weights,43063,4,1,2
7773,F7_weights,188,2,1,2
7774,F5_weights,9585,0,1,8
7775,F6_weights,4899,2,0,4
7776,F7_weights,404,0,0,8
7777,F5_weights,1137,2,1,5
7778,F7_weights,768,3,0,6
7779,C1_kernels,31,5,1,5
7780,F6_weights,6888,0,1,0
7781,C1_kernels,52,3,1,2
7782,F5_weights,21948,3,1,0
7783,F7_weights,199,0,1,8
7784,C3_kernels,690,3,0,1
7785,C1_kernels,113,7,1,2
7786,C1_kernels,8,7,0,9
7787,F7_weights,214,5,1,6
7788,C3_kernels,2372,6,0,8
7789,F6_weights,287,1,1,2
7790,F7_weights,591,7,1,1
7791,F5_weights,22511,5,0,0
7792,C3_kernels,567,4,0,6
7793,F7_weights,98,4,0,5
7794,F7_weights,171,0,1,2
7795,C3_kernels,385,6,1,9
7796,F5_weights,2164,0,0,7
7797,F6_weights,1164,2,0,5
7798,C3_kernels,2368,2,0,3
7799,C1_kernels,97,1,1,9
7800,F5_weights,36248,6,1,3
7801,F6_weights,6691,6,0,7
7802,F7_weights,423,2,0,1
7803,C3_kernels,1249,4,0,8
7804,F6_weights,9653,4,0,3
7805,F7_weights,159,4,0,8
7806,C3_kernels,794,7,1,1
7807,F5_weights,28416,2,0,9
7808,F7_weights,565,3,1,5
7809,F6_weights,6142,7,1,5
7810,F6_weights,524,4,0,0
7811,C3_kernels,949,2,1,1
7812,C3_kernels,769,2,1,8
7813,F7_weights,776,5,1,9
7814,C1_kernels,112,0,1,8
7815,C1_kernels,139,1,0,2
7816,F5_weights,3070,3,1,6
7817,F6_weights,6072,4,0,0
7818,F7_weights,57,5,1,4
7819,F7_weights,561,2,0,5
7820,C3_kernels,1283,6,1,0
7821,C3_kernels,1883,2,0,3
7822,F7_weights,187,7,0,2
7823,F5_weights,38501,3,1,8
7824,F7_weights,391,2,0,6
7825,C3_kernels,480,3,1,7
7826,F7_weights,549,5,0,5
7827,F6_weights,6667,0,0,9
7828,C1_kernels,71,6,0,9
7829,F5_weights,36338,2,1,3
7830,C3_kernels,684,2,1,0
7831,F5_weights,36871,3,1,3
7832,F6_weights,4811,7,1,1
7833,C1_kernels,3,3,1,4
7834,F5_weights,36059,5,1,4
7835,F7_weights,228,5,1,0
7836,C1_kernels,76,3,1,4
7837,C3_kernels,1807,6,0,9
7838,F5_weights,42611,4,1,0
7839,F7_weights,45,0,1,8
7840,F6_weights,1711,5,1,2
7841,F5_weights,20702,5,1,3
7842,F6_weights,4537,1,1,5
7843,F7_weights,181,1,1,6
7844,C3_kernels,675,0,0,7
7845,F7_weights,11,3,1,8
7846,F5_weights,38077,1,0,0
7847,F7_weights,258,0,0,8
7848,F7_weights,535,3,0,2
7849,F6_weights,9414,4,1,3
7850,C3_kernels,595,1,1,5
7851,F7_weights,805,5,0,6
7852,C3_kernels,251,0,0,7
7853,F6_weights,2280,2,0,8
7854,F5_weights,46011,1,1,9
7855,F6_weights,5412,7,0,0
7856,F7_weights,326,4,1,8
7857,C1_kernels,81,5,1,2
7858,C3_kernels,1047,1,1,2
7859,F6_weights,122,4,0,5
7860,C1_kernels,71,3,0,6
7861,F7_weights,154,3,1,7
7862,F7_weights,737,5,0,8
7863,C3_kernels,1235,2,1,9
7864,C3_kernels,804,3,1,9
7865,F5_weights,34592,5,0,7
7866,F7_weights,30,2,1,0
7867,F5_weights,11339,7,0,9
7868,F6_weights,9884,7,1,0
7869,C1_kernels,125,0,0,1
7870,F6_weights,950,2,0,5
7871,F6_weights,8825,5,0,8
7872,C3_kernels,739,5,1,8
7873,F6_weights,2520,7,0,0
7874,C1_kernels,1,1,0,9
7875,C1_kernels,0,5,1,3
7876,F6_weights,7668,1,0,2
7877,C3_kernels,1298,2,1,7
7878,F5_weights,14029,3,0,8
7879,C3_kernels,1000,0,0,4
7880,F5_weights,11465,7,0,6
7881,F6_weights,6573,5,0,1
7882,F6_weights,8689,0,1,0
7883,C3_kernels,650,2,1,4
7884,C3_kernels,2377,7,1,9
7885,F7_weights,339,1,0,4
7886,C1_kernels,44,5,0,2
7887,C3_kernels,1185,7,1,0
7888,C1_kernels,101,2,1,5
7889,C1_kernels,63,0,1,0
7890,C3_kernels,604,1,1,1
7891,C3_kernels,144,2,1,6
7892,C1_kernels,106,3,0,9
7893,C1_kernels,118,2,0,3
7894,C3_kernels,244,7,1,2
7895,F5_weights,37635,3,0,9
7896,F6_weights,7620,7,0,1
7897,F7_weights,705,0,1,6
7898,F6_weights,8058,6,1,0
7899,C3_kernels,935,6,1,1
7900,C1_kernels,119,1,0,2
7901,F7_weights,831,7,1,8
7902,F5_weights,15685,4,1,9
7903,F7_weights,16,3,0,7
7904,F5_weights,44641,7,0,6
7905,F7_weights,795,2,1,3
7906,C1_kernels,103,6,1,6
7907,C1_kernels,142,1,0,0
7908,C3_kernels,1569,5,0,7
7909,C3_kernels,1240,0,1,2
7910,F6_weights,797,0,0,4
7911,F6_weights,2882,3,1,2
7912,F6_weights,3783,2,1,7
7913,C1_kernels,146,6,1,0
7914,C1_kernels,18,5,1,6
7915,C1_kernels,124,4,1,9
7916,F7_weights,376,0,0,1
7917,F5_weights,28754,4,0,2
7918,C1_kernels,46,6,1,5
7919,F5_weights,41644,0,1,8
7920,C1_kernels,40,1,0,2
7921,C3_kernels,794,3,1,8
7922,F5_weights,13826,1,1,2
7923,C3_kernels,1280,6,1,8
7924,F6_weights,7714,1,0,7
7925,F5_weights,35602,4,0,6
7926,C1_kernels,66,6,0,8
7927,F6_weights,3671,6,0,7
7928,C1_kernels,80,1,0,8
7929,F6_weights,9672,2,0,6
7930,F5_weights,25403,5,1,2
7931,F6_weights,5102,1,1,9
7932,F5_weights,42184,3,0,3
7933,C1_kernels,100,0,0,0
7934,F7_weights,612,2,0,1
7935,F7_weights,200,5,1,2
7936,C1_kernels,82,0,0,3
7937,C3_kernels,1489,1,1,4
7938,F7_weights,313,7,0,5
7939,C1_kernels,140,7,1,6
7940,F5_weights,10499,3,1,7
7941,C1_kernels,51,2,1,8
7942,F5_weights,47564,4,0,9
7943,F5_weights,14130,7,0,0
7944,C3_kernels,2145,6,1,1
7945,F5_weights,8737,6,0,2
7946,F5_weights,44506,1,0,3
7947,F7_weights,762,0,1,4
7948,F5_weights,20446,2,1,5
7949,C1_kernels,104,3,1,6
7950,F7_weights,148,3,1,7
7951,F7_weights,93,1,0,8
7952,F6_weights,700,7,1,9
7953,C3_kernels,1136,6,1,0
7954,F5_weights,47156,1,1,1
7955,F7_weights,518,3,0,2
7956,F5_weights,22488,4,1,3
7957,F6_weights,9816,4,1,4
7958,F6_weights,6365,0,0,5
7959,F6_weights,7672,5,1,6
7960,C1_kernels,37,7,1,7
7961,F6_weights,10046,7,0,8
7962,F5_weights,47072,1,1,9
7963,F7_weights,794,0,0,8
7964,F6_weights,2111,7,0,9
7965,F5_weights,11723,2,1,5
7966,C3_kernels,1320,2,0,7
7967,C3_kernels,1998,4,0,0
7968,C1_kernels,64,3,1,3
7969,C1_kernels,113,6,1,1
7970,F6_weights,8944,1,1,6
7971,F6_weights,7468,3,0,8
7972,C3_kernels,282,4,1,4
7973,F6_weights,9004,4,1,1
7974,F6_weights,7461,6,0,5
7975,F5_weights,41746,7,1,6
7976,F5_weights,31326,3,1,4
7977,F6_weights,796,4,0,2
7978,C3_kernels,859,2,1,7
7979,F7_weights,565,7,0,8
7980,F7_weights,500,7,0,1
7981,F5_weights,33809,4,1,3
7982,C1_kernels,117,7,1,4
7983,F6_weights,3472,3,1,3
7984,C3_kernels,295,6,0,4
7985,F5_weights,38963,5,1,7
7986,F7_weights,362,2,1,2
7987,F7_weights,25,6,0,0
7988,F5_weights,25926,0,0,5
7989,F5_weights,29464,5,1,0
7990,F7_weights,495,7,0,8
7991,F5_weights,12953,7,0,9
7992,F5_weights,14742,1,0,2
7993,F7_weights,487,3,0,3
7994,F5_weights,42197,0,0,2
7995,C1_kernels,99,0,0,3
7996,F6_weights,6886,4,1,5
7997,F7_weights,98,5,0,5
7998,C1_kernels,110,6,0,7
7999,C1_kernels,25,6,0,8
8000,F6_weights,6805,0,1,4
8001,C1_kernels,36,0,0,9
8002,C3_kernels,1880,6,0,9
8003,F7_weights,428,6,0,7
8004,F5_weights,27452,5,0,1
8005,F7_weights,572,7,0,1
8006,F7_weights,703,2,0,9
8007,F6_weights,8768,4,0,0
8008,F5_weights,6860,6,1,7
8009,C3_kernels,894,6,0,8
8010,C3_kernels,364,5,0,3
8011,F6_weights,9054,7,1,4
8012,F6_weights,3109,7,0,8
8013,C1_kernels,145,0,0,6
8014,C3_kernels,539,1,1,3
8015,C1_kernels,133,0,1,8
8016,F6_weights,5644,6,1,0
8017,C1_kernels,101,2,1,9
8018,F7_weights,120,1,0,6
8019,F7_weights,738,7,1,2
8020,F7_weights,836,0,0,1
8021,F6_weights,3492,5,0,0
8022,F5_weights,17703,4,1,1
8023,C3_kernels,153,4,1,0
8024,F7_weights,4,2,1,6
8025,C3_kernels,1934,3,0,2
8026,C1_kernels,90,3,1,3
8027,F7_weights,680,3,0,8
8028,F5_weights,4774,1,0,9
8029,F5_weights,38092,2,1,0
8030,F7_weights,533,1,0,7
8031,C1_kernels,6,6,1,2
8032,C3_kernels,2008,0,1,3
8033,F6_weights,6599,3,1,4
8034,C1_kernels,44,7,1,5
8035,F6_weights,3735,3,0,5
8036,C1_kernels,50,0,1,2
8037,F6_weights,5273,5,1,8
8038,F5_weights,1577,5,0,5
8039,F7_weights,776,2,0,4
8040,C3_kernels,1768,7,1,6
8041,F6_weights,8406,5,0,6
8042,F5_weights,38429,4,1,6
8043,F5_weights,3967,2,1,7
8044,C1_kernels,128,0,0,9
8045,F6_weights,851,1,0,1
8046,C1_kernels,120,3,0,8
8047,C1_kernels,113,5,0,2
8048,F5_weights,15452,2,0,1
8049,C1_kernels,118,0,1,5
8050,F5_weights,43107,1,0,3
8051,C1_kernels,79,4,0,4
8052,C1_kernels,58,1,1,7
8053,C3_kernels,1026,6,1,9
8054,C1_kernels,100,1,1,4
8055,F6_weights,3641,4,0,0
8056,F6_weights,5705,0,1,0
8057,F7_weights,692,4,0,0
8058,F5_weights,27435,1,0,1
8059,C1_kernels,83,1,1,2
8060,C3_kernels,72,1,0,3
8061,F5_weights,1818,0,1,4
8062,C3_kernels,2333,1,0,5
8063,C1_kernels,54,1,1,6
8064,C3_kernels,869,2,0,7
8065,F6_weights,10069,2,1,8
8066,C3_kernels,1362,2,0,9
8067,F5_weights,41515,2,0,0
8068,F6_weights,585,7,0,1
8069,C1_kernels,24,4,1,2
8070,C1_kernels,11,6,1,3
8071,F5_weights,14106,4,0,4
8072,C1_kernels,7,2,1,5
8073,F6_weights,398,1,1,6
8074,F5_weights,17842,2,1,7
8075,C1_kernels,124,1,1,8
8076,F7_weights,580,4,0,9
8077,C3_kernels,1187,4,0,0
8078,F7_weights,692,2,0,1
8079,C3_kernels,1049,4,1,2
8080,F5_weights,39190,7,0,3
8081,F6_weights,2879,1,0,4
8082,F5_weights,3802,7,0,5
8083,C3_kernels,1614,3,0,6
8084,F7_weights,304,0,0,9
8085,C1_kernels,118,7,1,0
8086,C3_kernels,1232,5,1,1
8087,F7_weights,781,2,1,3
8088,F7_weights,162,7,0,1
8089,F5_weights,24994,3,1,5
8090,F7_weights,103,2,0,1
8091,C3_kernels,410,3,1,2
8092,F7_weights,355,3,1,4
8093,F7_weights,46,3,0,9
8094,C1_kernels,102,5,0,8
8095,C1_kernels,92,7,0,4
8096,C1_kernels,58,3,1,6
8097,C3_kernels,2039,3,1,8
8098,F5_weights,32143,1,1,0
8099,F5_weights,45499,3,1,1
8100,F6_weights,3545,6,1,1
8101,C1_kernels,62,2,1,9
8102,F6_weights,8424,2,1,2
8103,C1_kernels,16,7,1,6
8104,F6_weights,9068,1,1,6
8105,F7_weights,57,6,0,8
8106,F5_weights,15026,2,0,7
8107,F5_weights,38331,7,1,4
8108,C3_kernels,1399,0,0,2
8109,F5_weights,17106,6,0,9
8110,C3_kernels,521,4,0,7
8111,C3_kernels,2303,5,0,0
8112,F6_weights,3546,1,1,2
8113,C3_kernels,1723,3,1,1
8114,C1_kernels,81,1,0,0
8115,F6_weights,6349,2,0,3
8116,F7_weights,333,6,0,6
8117,F6_weights,4131,5,1,0
8118,F5_weights,21919,3,0,1
8119,F6_weights,4321,6,1,2
8120,F7_weights,368,5,1,3
8121,C1_kernels,142,0,0,4
8122,C3_kernels,805,4,0,5
8123,F6_weights,663,7,0,6
8124,F6_weights,7943,6,0,7
8125,F6_weights,6080,0,1,8
8126,C3_kernels,746,4,0,9
8127,C1_kernels,133,4,0,0
8128,F6_weights,335,3,0,1
8129,F6_weights,8788,3,1,2
8130,C1_kernels,48,5,0,3
8131,C3_kernels,2367,3,0,4
8132,C1_kernels,124,7,1,5
8133,F5_weights,32947,6,1,6
8134,F5_weights,41071,4,1,7
8135,F5_weights,33942,3,0,8
8136,C1_kernels,99,4,1,9
8137,F7_weights,42,0,1,0
8138,F7_weights,222,1,0,1
8139,F5_weights,30598,2,0,2
8140,F5_weights,23007,1,1,3
8141,F7_weights,102,2,0,4
8142,C1_kernels,145,0,0,5
8143,F5_weights,18100,6,1,6
8144,F7_weights,510,5,0,7
8145,C3_kernels,429,0,0,8
8146,F5_weights,2308,3,1,9
8147,F7_weights,545,2,1,8
8148,C1_kernels,50,0,1,6
